"DMH/HH OT WFP  2011" "Bijdrage via CAP aan WFP tbv Palestijnse Gebieden" 4
"Skopje Design Week" "Skopje Design Week" 4
"DME Intensivering Water OS" "DME Intensivering Water OS / Agentschap NL" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"ADD JFA-PFE 2011 Action Plan" "Financing the 2011 Action Plan of JFA-PFE" 4
"Controle interne Education" "Appui au MEALN pour mettre en place d'une unité de controle interne du MEALN" 2
"DMH/EM uitvoerders FLOW" "DMH/EM Contractering uitvoerders ' Funding Leadership and Opportunities for Women (FLOW)'" 4
"FSA 03/11 AMDH Prométhée" "FSA 03/11 AMDH Prométhé" 4
"Water Sanitation, Health BRAC" "rural sanitation and water supply facilities established in 20 new Upazilas and to further enhance the sustainability in the WASH I Upazilas." 4
"DSO Consult.finan.IO-instel." "Consultant financiering IO-instellingen" 4
"DMH/HH RH" "Bijdrage regionaal appeal Hoorn van Afrika" 4
"EFV/Paraplufonds GOMAD 2011" "Fonds voor kleine VVO-projecten in Oost-DRC" 4
"RAM SMALL ODA ACTIVITIES 2011" "RAM SMALL ODA ACTIVITIES 2011" 4
"DSO - KPF Aids Fonds 2011-2015" "DSO - Key Populations Fonds 'Bridging the Gaps: Health and Rights for key populations" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"DMH/EM WO=MEN Promotie Gender" "DMH/EM WO=MEN Meningsvorming, voorlichting, draagvlakbevordering gender in Nederland" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"HAR GPA implementation support program phase 4" "Ondersteuning GPA proces" 4
"DDE TRANSITIEFACILITEIT" "Overgang stimuleren van een bilaterale ontwikkelingsrelatie naar een wederzijds profijtelijke economische samenwerking met CO, VN, Z A" 2
"NAI Public Interest Litigation" "AFRICOG/KPTJ - Public Interest Litigation" 4
"DDE Mid term review CAADP-MDTF" "Mid term review of the Comprehensive Africa Agriculture Development Programme Multi-Donor Trust Fund (CAADP-MDTF)" 4
"DDE Implemen Voedselzekerheid" "Ondersteuning door DDE aan de posten bij he opstellen van de MJSP's" 4
"DVF UN DELEGATE LOUNGE BIJDR." "DVF BIJDRAG a/d RENOVATIE VAN DE UN DELEGATE'S LOUNGE" 4
"FSU OESO BIJDRAGE 2011" "FSU OESO BIJDRAGE 2011" 4
"Renforcemnt de la Citoyenneté2" "Appui à l'émergence de contre-pouvoir2" 4
"BAM-Mission d'appui genre" "Mission d'appui genre dans le cadre de planification MJSP pur intégrer l'approche d'égalité genre" 4
"DMH/HH SO ICRC 2011" "Bijdrage aan ICRC tbv noodhulpactiviteiten Somalie 2011" 4
ACC_Cocoa_Abrabopa_III "Cocoa Abrabopa Association Phase III" 4
"KSS-STUDY WITNESS PROTECTION" "KSS- FEASIBILITY STUDY WITNESS PROTECTION" 4
"BAN Egress 2011-12" "Political Leadership for Elected Parliamentary RepresPolitical Leadership for Elected Parliamentary Representatives (Part II)entatives (Part II)" 4
"NAI TI Strategic Plan 2011-12" "TI Kenya Support to strategic plan 2011-12" 4
"Politique Nationale Genre 2" "Appui à la Politique Nationale Genre Phase2" 4
"GUA Justitia para mi hermana" "Documentary on violence against women" 4
"Land Tenure Regularization" "Land Tenure Regularization Rwanda" 2
"DMH/HH WW IDMC 2011-2013" "Bijdrage IDMC v/h Norwegian Refugee Council (NRC)" 4
"TAHA SPS II" "improving inspectorate service horti. sector" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"HAR-PROTRACTED RELIEF PROGRAM" "HAR-PROTRACTED RELIEF PROGRAMME" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"Support fund Good Govern 11-15" "Fund to support in analysis, research, program design, monitoring&evaluation, policy dialoque and any other activities deemed relevant for drafting and implementation the new MASP 2010-2015, related to Good Governance" 4
"Conference annuelle AFMIN" "Conference annuelle AFMIN" 4
"DMH/HH SO CHF 2011 2e bijdr" "Nederlandse bijdrage aan CAP Somalië 2011 t.b.v. het Common Humanitarian Fund" 4
"Burundi stabiliteitssteun" "Stabiliteitssteun aan Burundese Overheid" 4
"DSO - Evaluation AtM Index" "DSO - Strategic Review Access to Medicines Index" 4
"ODA Projects 2011" "Small Embassy ODA Projects 2011" 4
"CPAU resultaatmeting" "Impact meting GPTM Kunduz" 4
"Improving reproductive health" "Improving sexual and reproductive health and rights in Tanzania through family planning and reproductive health products" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"DEC HLF Busan" "fonds reiskosten/geraleteerde uitgave deelname partnerlanden" 4
"FOPP 03/11" "FOPP 03/11: Constitution reforms" 4
"DMH/HH SO Oxfam Novib 2011" "Emergency livelihoods Zuid Centraal Somalie" 4
"Agricultural Growth Program" "Financing the multidonor Agri. Growth Program of WB" 2
"PRI INT. CIVILIAN OFFICE" "BUDGET SUPPORT TO THE INTERNATIONAL CIVILIAN OFFICE IN PRISTINA" 4
"FGAE mid-term review" "BRDC consultancy FGAE review" 4
"CPAU LGS Kunduz" "Versterking capaciteit conflict beslechting" 4
"BBC Kunduz" "Civic Education" 4
"GIZ Literacy training" "Literacy training in Kunduz" 4
"MATCHING NL GREEN TECHNOLOGY" "Contribution to sustainable energy supply for socioeconomic development in (South) Africa" 4
"CLRTAP Montenegro" "Implementation and Ratification of Protocol on Heavy Metals, Protocol on Persistent Organic Pollutants and Gothenburg Protocol Montenegro" 4
"ICE_Wash KNVB WorldCoaches" "voorbereiding PPP-Wash projecten door KNVB" 4
"Attention of domestic violence" "The aim is to bring the widespread problem of domestic violence under the attention of media and authorities in Angola" 4
"FSA 2011/03" "Prevent trafficking of Nigerian women to Europe" 4
"BAM_Appui Université de Ségou" "Appui à la mise en place de l'Université de Ségou" 2
"Micro Justice Hill Tribes" "Bevorderen van toegang tot recht (via staatsburgerschap) van Hill Tribes in Thailand" 4
"PPIAF Climate Change Agenda" "Nederlandse bijdrage aan de Public Private Infrastructure Advisory Facility, die zich richt op het ondersteunen van ontwikkelingslanden bij het verbeteren van infrastructuur doormogelijkheden voor publiek-private samenwerking te vergroten." 2
"SEO 2011: SMALL ODA ACTIVITIES" "SEO 2011: SMALL ODA ACTIVITIES" 4
"DSO Peacebuilding & Education" "Bijdrage aan UNICEF programma Peacebuilding and Education (opvolger EiEPPCT)" 4
"DME Sanitation in emergencies" "Consortium sanitation in emergencies" 4
"EFV- MAPP/OEA" "OAS mission to support the peace process in Colombia" 2
"COT Enquete agricole 2011/2012" "Enquete Statistique Agricole campagne agricole 2011-2012" 4
"DMH/HH SD SV/IMC 2011-2013" "Humanitarian response and Early recovery West/ South Darfur" 4
"FEC emancipatie" "-	Analyse resultaten en follow-up enquete naar emancipatie vrouwen onder vrouwelijke studenten." 4
"SEO/PKP/ODA-001-2011 DPRK" "HAMHUNG ORTHOPAEDIC HOSPITAL'S CAPACITY EXTENSION" 4
"DME Sanitation / Water for All" "Support to Sanitation and Water for ALL (SWA) - UNICEF" 2
"DMH/HH IQ RRP 2011" "KFO jaarbijdrage UNHCR RRP Irak 2011" 4
"DVF UN Women AVB 2011" "Algemene Vrijwillige Bijdrage" 4
"SAR Supp.vul. groupsSrebrenica" "Psychosocial, medical and economic support to vulnerable groups in Srebrenica region" 4
"BAN Irrawaddy 2011" "The Irrawaddy's project to raise public and international community awareness on Burma issues through an independent media" 4
"DDE 2G@THERE" "Doel van de OS pilot is het verkrijgen van inzicht in de mogelijke OS relevantie van het programma zoals dat door EVD internationaal  wordt uitgevoerd voor Min. EL&I" 2
"DMH Tavaana - E-training" "Promotion of Human Rights through e-training and dissimination of information" 4
"AST_Court monitoring" "Enhancing transparency and accountability of the judicial system" 4
"AST_Poverty reduction 2011" "Collective poverty reduction activities in KG and TJ in 2011-2012" 4
"CORHA gender audit" "Gender audit of the Consortium of Reproductive Health Associations" 4
"EFV HI Libië" "Emergency Response to the Threat and consequences of armed violence- mines, unexploded ordnance- to civilians in eastern Libya" 4
"FSA 05/11 : Minors marriages" "FSA 05/11 : Supporting prohibition of" 4
"EFV UNDP MONDEM" "EFV bijdrage UNDP MONDEM - component demilitarization" 4
"COT GIPD/FAO: phase transition" "Gestion Intégrée de la Production et des Déprédateurs (GIPD) - Intensification durable des filières agricoles au Bénin" 4
"WATER CAPACITY BUILDING" "VISION FOR WATER CAPICITY BUILDING IN SOUTH AFRICA" 4
"Rwanda Media Reform" "support to media reform" 4
"CGD CDI 2011" "Commitment to development index 2011" 4
"Baobab Maternity Hospital" "contribution to startup phase and construction maternity hospital" 4
"FSA/2011/01, MAKANA III" "STRENGTHEN WOMEN'S VOICE & ADVOCACY INITIATIVES IN JORDAN" 4
"advies ABD Topconsultants" "toezichtrelaties BZ op NL ontwikkelingsorganisaties" 4
"Skills Development Consultancy" "Skills development constultancy for food security" 4
"MUS: Building Future Leaders" "Leiderschap programma voor vrouwen in Oman" 4
"DEC Support to PARIS21" "Strengthen Statistical Capacity in low-income countries through support to  PARIS21 (PARtnership In Statistics for development in the 21st century)" 4
"DDE PR. UITGEZONDEN MANAGERS" "Overdragen en toepasbaar maken van relevante kennis en ervaring aan MKB ondernemers en BSO's in OS landen" 2
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"HAN C & O 2011" "Culture and Development 2011" 4
"DVB/CV SO/UNODC/Piracy prog" "Bijdrage aan het Piracy Prisoner Transfer Programme (PPTP). Dit programma is onderdeel van het UNODC Counter Piracy Programme (CPP). Ter vergroting detentiecapaciteit in Somalie, faciliteren van humane en veilige detentie van piraten in Somalie." 2
"GEF V" "Middelenaanvulling GEF V" 4
"COT Etude marché Nigerian" "Etude documentaire sur les possibilités de promotion de filières agricoles visant le marché Nigerian" 4
"BAN KLPD 2011" "Child and Female Victim Interview Method and Interview Studio" 4
"BUJ PKP ODA 2011" "PKP ODA 2011" 4
"Election monitoring Tunisia" "Gender-Focused Election Monitoring Mission Tunesia" 4
"DME UNICEF MOZAMB. WSS 3 TOWNS" "WSS in three small towns" 2
"CLRTAP Servie" "Implementation and Ratification of Protocol on Heavy Metals, Protocol on Persisent Organic Pollutants and Gothenburg Protocol" 4
"CRLTAP MACEDONIE" "Implementation and Ratification of Protocol on Heavy Metals, Protocol on Persistent Organic Pollutants and Gothenburg Protocol Macedonia" 4
ACC_Sanitation_M&E "Management Support for Results-Based Monitoring and Evaluation of Policies, Plans and Programmes in Environmental Health and Sanitation" 4
"BAM_BlonBa Saison 2011" "Bijdrage aan de culturele programmering voor het eerste trimester van het seizoen 2011-2012 van cultureel centrum BlonBa" 4
"Appui au Festival au Désert" "Financiele ondersteuning aan de organisatie van het Festival au Désert in 2012 bij Timbouctou" 4
"PROD.LANDSCAPES TBI 2012 2016" "TBI Productive landscapes  for sustainable economic development, food" 2
"DSO PDPneglected diseases DNDi" "PDP subsidie DNDi 2001 t/m 2014" 4
"DSO PDP TB Vaccins (AERAS)" "2011-2014 PDP subsidie AERAS 'Developing and Licensing Improved Tuberculoses Vaccines for Use in High Burden Countries'" 4
"DCM Diaspora Platform" "Oprichting Europees Diaspora Platform" 4
"DSO PDP HOOKWORM VACCINESABIN" "PDP subsidie voor 'The Human Hookworm Vaccine Initiative: Clinical Development of the NaGST 1 and Na APR 1 Hookworm Vaccine Antigens" 2
"DSO PDP diagnostics (FIND)" "PDP subsidie 2011-2014 'programme funding for the expansion of diagnostic platforms and the developments of Point-of-Care diagnostic tests" 4
"DSO PDP womens condom (PATH )" "PDP Subsidie voor PATH Programma 'Protection Options for Women' (POW) 2011 - 2014" 4
"DSO Fonds keuze/kansen IHAA" "Keuzes en Kansen Subsidie IHAA 2011 t/m 2014" 4
"SJO ANNE FRANK AND OUR VOICES" "Bevorderen mensenrechten in Midden-Amerika, aan de hand van het verhaal van Anne Frank" 4
"Mujeres Gobernando" "Capacitar mujeres electas para que en su gestión publica incluyen la perspectiva de género" 4
"COL social scientists" "COL democracy and governance in sri lanka" 4
"BOG_OAS Electoral OM" "Contribution to EOM of the OAS" 4
"KAI-DEDI political parties" "Political party capacity building" 4
"DMH/HH YE/UNICEF/2011" "Bijdrage aan CAP via Unicef" 4
"DDE PPP SOLIDARIDAD 2011 2015" "The global producer support initiative, a PPP towards sustainable mainstream agri supply chains" 2
"DMH/HH YE WFP 2011" "Bijdrage aan voedselhulp in Yemen" 4
"DDE PSI 2012 2015" "Ondersteunen van Proefinvesteringen in OS landen" 2
"tournee nationale du droit" "Steun aan de promotie van mensenrechten en democratische rechten in DRC" 4
"COT CONSULTANT SRGR" "COT CONSULTANT SRGR DRIE MAANDEN" 4
"BEI - empowering women Lebanon" "Political empowerment of women in Baalbek and Akkar" 4
"BEI - Disappeared Lebanon" "Engage Lebanese society in missing persons" 4
"VNG I PROGRAMMA 2012   2016" "Local Government Capacity Programme 2012 2016, uitgevoerd door VNG International" 2
"EFV Internews DDR/RR" "Oud-strijders d.m.v. mediacampagne bewegen tot DDR" 4
"BOG Transition Facility" "Transition activities Colombia 2011" 4
"DMH/HH PK WFP 2011" "Noodhulp slachtoffers overstromingen 2011" 4
"Sustaining Dev. Regimes Africa" "Initiating and sustaining developmental regimes in Africa" 4
"Human rights ambassadors" "grass roots awareness of human rights in southern Lebanon" 4
FOPP/2011/01 "Youth for Democracy" 4
"KIE Promotion of Human RIghts" "Holding Human Rights Film festival in Ukraine" 4
"Som. refugees in Kenya" "Verbetering leefomstandigheden Som. vluchtelingen in Kenia" 4
"DAK BBC WST Voix Guineennes" "Ondersteuning vrijheid van meningsuiting in Guinee via private media" 4
"DDE-reg int & agr dev for Food" "DDE- Regional Integration and Agricultural Development for Food" 4
"UNDP Cap-Net Phase 3" "UNDP Cap-Net Phase 3: Capacity Building for Sustainable Development of Water Resources in a context of Changing Climate" 2
FOPP/2011/02 "Arab Youth Forum/ Karama HR Film Festival" 4
"EFV jaarl bijdrage UNMAS 2011" "Jaarlijkse (core-)bijdrage UNMAS tbv ontmijning" 4
"FSA 2001- Fund small projects" "FSA 2011: collective fund for small projects" 4
"SJO INTERAMERICAN HUMAN RIGHTS" "Verbeteren van kennis over Interamerikaans mensenrechtensysteem in Midden Amerika" 4
MAP-BAGC MAP-BAGC 2
"INTEGRATED SEED SECTOR DEV." "Integrated Seed Sector Development Programme 2" 2
"BAM-Festival Daoulaba" "Bijdrage aan katoenpromotie-festival" 4
"SJO CHILD LABOUR AND CSR" "Aanpak kinderarbeid dmv maatschappelijk verantwoord ondernemen" 4
"IRC WATER SANITATION CENTRE" "Programmafinanciering aan het International Water and Sanitation Centre   IRC" 2
"COL Galle lit. festival 2012" "COL Galle literary festival 2012" 4
"BAN Mingalar Myanmar" "Community Empowerment with Women-led Self Help Group" 4
"LEGACY FOR WOMEN" "SAFA-KNVB LEGACY FOR WOMEN" 4
"COL land issues documentation" "COL documentation and advocacy related to human rights and land issues" 4
"DMH/GB NIMD" "NIMD Linking Parties, Policies and People" 4
"DMH/GB Carter Center" "Monitoring of the Elections in Egypt by the Carter Center" 4
"MUS: Tawasul Future Leaders" "Development of future young leadersd" 4
"COL Women's education" "COL Women's education and research centre" 4
"LANDBOUW ONDERWIJS AFGHANISTAN" "Steun aan Afghaans Landbouw onderwijs" 2
"DMH/HH SD/UNDP/CHF 2011" "Extra bijdrage CHF Sudan 2011" 4
"COL CHRD Women" "COL rebuilding socio economic condition of women headed households Killinochi" 4
"KAM Operationalization DSIP" "Joint support with WB and others for the operationalization of the Development Strategy and Investment Plan for Agriculture" 4
"Migration Silk Route Region" "Verbetering samenwerking op gebied van migratie met landen langs de Zijde Route" 4
"COPP training Kunduz" "Coordinatie van politie training in Kunduz" 4
"Transcode 2" "Transcode 2" 4
"New Cultural Institutions" "Promoting new cultural institutions in Macedonia via NL experience" 4
EFV/VNG "Ondersteuning lokaal bestuur in de MENA Regio" 4
"WHITE BOOK" "WHITE BOOK ON TRADE AND INVESTMENT ISSUES IN SA" 4
AST_Anticorruption_EFCA "Addressing the issues of corruption in business law" 4
"resource support for JOMIC" "resource support for JOMIC" 4
FSA/2011/02 "Our Voices; A Celebration of Jabal Al Natheef Children's Voices" 4
"DMH/HH SO/CARE/Puntland IDPs" "Steun aan IDPs in Puntland, Noord-Somalie" 4
"DMH/GB SPARK PP II" "DMH/GB SPARK PP II" 4
"DMH/HH SD CARE NL 2011" "Sudan Emergency response and Early Livelihoods Recovery" 4
"EFV Geneva Call Colombia" "NSA's overtuigen van belang van IHL, IHRL, m.n o.g.v. landmijnen en GBV" 4
"ROLL-OUT EMPOWERMENT DISABLED" "ROLL-OUT EMPOWERMENT DISABLED" 4
"DMH/GB EITI WB" "Bijdrage aan EITI en R. Berger nieuwe act ivm betaling op DMH" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"DMH/MR Raad van Europa" "DMH/MR RvE Combating discrimination on grounds of sexual orientation and gender identity" 4
EFV/EBRD "EBRD samenwerkingsfonds voor de Arabische regio landen" 4
"DDE SME CHALLENGE" "Intensivering beleidsdoelstellingen op het gebied van voedselzekerheid door ondersteuning van de private sector" 2
"EFV - Support ot CSBs" "As part of the roll-out of UNMISS County Support Bases (CSBs) in 28 counties across South Sudan, this project will deliver support to building and upgrading local government facilities (portals) among others." 4
"EFV reintegration returnees" "Promotion of early reintegration of returnees both from the neighboring countries and northern Sudan in South-Sudan" 4
"EFV Enhan. community security" "Wage-earning opportunities for demobilised ex-combatants who are registered for receiving reintegration assistance, but who have not begun the reintegration program." 4
"Ghana Port Development Plan" "Strategic National Port Development Master Plan" 4
"AST_Access to judicial info" "Public participation in ensuring transparency and independence of the judiciary in Kazakhstan" 4
"DMH/MR SOMO MRF 2012-2015" "DMH/MR SOMO MRF 2012-2015  Stand up for your rights" 4
"DMH/MR Small Media Foundation" "DMH/MR MRF 2012 - 2015 Small Media Foundation" 4
"DMH HIVOS LGBT MRF 2012-2015" "DMH/MR MRF 2012 - 2015 HIVOS LGBT PROJECT" 4
"DMH MR HIVOS INTERNET MRF 2012" "DMH MR MRF 2012   2015 HIVOS internetvrijheid MENA regio" 2
"DMH MR FAIR WEAR FOUNDATION" "DMH MR MRF 2012   2015 Fair Wear Foundation" 2
"DMH MR FREEDOM HOUSE MRF 2012" "DMH MR MRF 2012   2015 Freedom House" 2
"WATERNET PHASE III" "MAP/WATERNET PHASE III" 4
"DMH IKV PAX CHRISTI MRF 2012" "DMH MR MRF 2012   2015 IKV Pax Christi" 2
"DMH/MR MRGI MRF 2012 - 2015" "DMH/MR MRF 2012 - 2015 MRGI" 4
TUNISFOPPFMOI FOPP/02/2011 4
"Ondertiteling Africa Report" "Franstalige ondertitels bij uitzendingen Africa Report" 4
"DME/GWP Strategy 2011-2013" "Global Water Partnership strategy implementation 2011-2013" 4
"DDE-TradeMark East Africa" "Ondersteuning voor multidonor initiatief ter bevordering van de regionale handel in Kenia, Tanzania, Oeganda, Burundi en Rwanda" 4
SMALLVEG "Promoting Innovations for Smallholder Horticulture in Ethiopia" 4
"EFV APRP Afghanistan" "Bijdrage Afghanistan Peace and Reintegration Programme UNDP" 4
"DME CGIAR Trust Fund - WB" "Het CGIAR Research Program No. 6: Livelihoods, Landscapes and Governanace (CRP6)" 4
"DMH/HH IQ IOM 2011" "Bijdrage aan IOM t.b.v. Noodhulpactiviteiten in Iraq" 4
"DDE Rural Fund" "Samenwerking met de Rabobank voor de uitvoering v.e. Kredietfonds om toegang tot financiering voor cooperaties te vergemakkelijken" 4
"Georgie ILO bemiddeling 2012" "Promoting Fundamental Principles and Rights at Work" 4
"EFV Annan Kenia" "Continuing the Gains from the Kenya National Dialogue and Reconciliation Process" 4
"Study modernising ODA" "Study on modernising the comparability of donor contributions post-2015" 4
"DDE Innovatieve investeringen" "Aanbesteding voor een advies mbt mogelijk Fonds Innovatieve Financiering voor Ontwikkeling" 4
"NAI GODOWN CAPACITY BUILDING" "Godown Arts Centre, Public programming and capacity building" 4
"MUS: Dialogue on Shared Values" "hoofddoel van de activiteit is om een dialoog te creëren" 4
"DMH/EM UN WOMEN" "DMH/EM UN WOMEN  Observatoire Genre et Gouvernance Democratique" 4
"DMH UN Gender Equality Fund" "DMH/EM UN WOMEN Gender Equality Fund" 4
"DMH Women's Leadership" "Strengthening Women's Leadership and Empowerment: Ensuring Women's Rights to Economic Self-Reliance" 4
"APPUI A LA CNIDH" "APPUI A LA CNIDH" 4
"DMH Challenging violence" "Challenging violence and poverty: Nicaraguan and Salvado-rian women as development actors." 4
"FOPP/2011/03, HR Defenders" "Building the Capacity of Young Jordanian HR Defenders at JOR Universities" 4
"DMH/EM FLOW CCR" "DMH/EM FLOW Centre for Conflict Resolution" 4
"DMH/EM FLOW VITAL VOICES" "DMH/EM FLOW VITAL VOICES GLOBAL PARTNERSHIP Supporting Public Advocacy for Regional Competitiveness, in Cameroon, Ghana, Kenya, Nigeria, South Africa, Uganda" 4
"DMH/EM FLOW WECF" "DMH/EM FLOW Women in Europe for a Common Future - Empower Women - Benefit (for) All (EWA)" 4
"DMH/EM FLOW BREAKTHROUGH" "DMH/EM FLOW BREAKTHROUGH - Promoting Safety & Security for Women, India and Nepal" 4
"DMH/EM FLOW CREA" "DMH/EM FLOW CREA New Voices, New Leaders, Women Building Peace and Reshaping Democracy" 4
"DMH/EM FLOW WILDAF" "DMH/EM WILDAF West African Women & Farmers against poverty" 4
"FSA/2011/03, Women in Media" "Monitoring & analysing women's rights issues in the Jordanian daily print media & radio stations" 4
"DMH/HH KFO ICRC 2012" "Bijdrage 2012 aan het Internationale comite van het Rode Kruis tbv Noodhulp activiteiten" 4
"UNATU Audit 2011" 2011 4
"AST_Legal advice to businesses" "Legal advice to local businesses in Astana" 4
"DMH/EM FLOW GLOBAL FUND WOMAN" "Transformative Leadership: Women at the Forefront of" 4
"ICE_Right to Play - Dadaab" "Right to Play CARE Dadaab vluchtelingenkamp" 4
"Moldova E-Governance Project" "Support to E-Governance Digitization of Archives Component" 4
"DMH UNESCO Rabat" "DMH/EM  UNESCO Rabat / Reinforcement de la participation des jeunes filles vulnuerables aux mecanismes de consultation et de prise de decision" 4
"SAA Promoting civic dialogue" "Support and promote civic society dialogue on political and electoral reform" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"COMMUNITY EMPOWERMENT" "COMMUNITY EMPOWERMENT THROUGH GENDER PROMOTION AND LEADERSHIP" 4
"DMH/EM FLOW Latin Am Cons." "DMH/EM FLOW Latin American Consortium - Empowering women to fight against inequalities" 4
"DMH/EM FLOW OXFAM GB" "DMH/EM FLOW OXFAM GB - Promoting Women¿s Leadership, Security, Gender Justice and Economic Opportunities in Afghanistan and Yemen" 4
"DMH/EM FLOW CLADEM" "DMH/EM FLOW CLADEM - Violence against women advocacy" 4
"DMH/EM FLOW APC" "DMH/EM FLOW APC - Women leaders who combat technology-related violence: Defending a safe, secure environment for women and girls" 4
"EFV LOTFA GPTM Fonds" "Bijdrage LOTFA in het kader van de Geïntegreerde Politie Trainings Missie" 4
"improving quality education" "Improving the quality of education in South Africa" 4
"BAG FSA2011/03" "Ninewa Minorities Dialogue Inter-Faith Component" 4
"Doing Business in Ethiopia" "Study on problems encountered by entrepreneurs in ""Doing Business in Ethiopia""" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"Women and Democracy" "Egyptian Women and the Democratic Transition" 4
"Kleine ambassade projecten" "Kleine ambassade projecten" 4
"DMH/GB PP II SPARK" "DMH/GB PP II SPARK" 4
"DSO INTRAC Conferentie" "DSO INTRAC Conferentie 2011 heeft als doel de uitdagingen en kansen die economische groei het maatchappelijk middenveld biedt, te belichten." 4
"DME Guiana Shield Facility" "The purpose of the GSF is to promotethe sustainable development of the Guiana Shield Eco region while preserving its ecosystem services" 2
"DMH Women's Empowerment" "Women's Empowerment and Leadership Development for Democratisation (WELDD)" 4
"DMH Women's Labor Rights" "Constructing a Women's Labour Rights Agenda, Linking Women Working in Factories, Workshops and Homes in the Americas." 4
"DMH Feminist Leadership" "Feminist Leadership and Women¿s Participation in Politics and Management of Civil Society Organisations." 4
"DMH Women¿s Voices" "Building and Amplifying Women¿s Voices in Economic and Political Development in Uganda and Kenya." 4
"DMH Labour Rights for Women" "The project aims to leverage the necessary changes in society by combining awareness-raising of the general public" 4
"DMH Women & Girls Empowerment" "The programme addresses poverty by empowering women that have been marginalised from decision-making" 4
"DMH Women¿s food security" "Pilots of practical solutions to reduce the unpaid care work of women farmers" 4
"DMH Poverty eradiction" "Increasing women¿s skills, resources and opportunities" 4
"DMH/EM FLOW IAWJ" "Translating Lessons Learned at the International Tribunals" 4
"DMH/EM FLOW JASS" "Strengthening Women's Political Leadership" 4
"DMH/EM FLOW NOBEL WOMAN'S INT" "Advancing women leaders for peace, justice and equality contributes to structural poverty reduction by tackling conflict and gender inequality as root causes of poverty" 4
"DMH/EM FLOW KVINNA FOUNDATION" "increased power for women by creating spaces and promoting tools promoting gender equality and poverty reduction	" 4
"DMH/EM FLOW IWDA" " Higher levels of representation and increased involvement of women CSO leaders from Fiji, Solomon Islands and Papua New Guinea at national, regional and international meetings" 4
"DMH/EM FLOW EWI" "EWI has a regional profile and since her registration 2007 has been linking, cooperating with and supporting local women's NGOs and their activities in Croatia, Bosnia & Herzegovina, Kosovo, Montenegro, Macedonia and Serbia.	" 4
"DMH/EM FUND FLOW FGHR" "Promoting security by combating violence against women and actively involving women in processes of peace, security and reconstruction." 4
"DMH/EM FLOW ACORD" "Strengthen the livelihoods of marginalised communities and their capacity to successfully advocate for their rights and improve welfare through the achievement of food sovereignty" 4
"DMH/EM FLOW UAF AFRICA" "To provide financial support to not-for-profit organizations working to promote the" 4
"DSO Kleine ODA uitgaven" "Kleine ODA-uitgaven voor de verschillende afdeling binnen DSO" 4
"Improving quality education" "Improving Access to quality Education" 4
"DSO - ODA SRGR 2011 (2)" "DSO - ODA SRGR 2011 (2)" 4
"DSO  ICSS 2012-2014" "DSO - NGO Coordinatiefonds ICSS 2012-2014" 4
"DDE Pilot IMVO vouchers" "Leveren van een bijdrage aan de duurzame ontwikkeling van de private sector in OS-landen door het verbeteren van de arbeidsomstandigheden, mensenrechtensituatie en het milieubeleid van de handelspartners van Nls MKB-bedrijven in OS-landen." 4
"WAS IAC ON HUMAN RIGHTS" "IAC ON HUMAN RIGHTS" 4
"DCM African Diaspora Platform" "DCM ADPC - European Africa Diaspora Policy Centre" 4
"MNG Local Economic Activities" "Support to the implementation of local economic activities (AEL) by APEN/LBSNN" 4
"DCM - AMEDIP" "DCM - AMEDIP / Strengthening African and Middle Eastern Diaspora through South-South Exchange" 4
"DSO UNU-MERIT 2010-2014" "DSO UNU-MERIT 2010-2014 nog invullen" 4
"DMH/MR Democratic Progr Inst" "DPI - Human Rights Advocacy and Skills Development in the Kurdish regions of Turkey, Iraq, Iran and Syria" 4
"DDE ACWL 2012-2016" "T.b.v. ontwikkelingslanden verlenen van juridische advisering en training mbt WTO aangelegenheden en ondersteuning in WTO-geschillen beslechting" 2
"SRHR NGO Coordination" "CORHA Strategic Plan '12 - '16" 4
CSSP "Civil Society Support Program" 2
"DDE FOM-OS" "Fonds voor het financieren van private partijen die investeren in ontwikkelingslanden en daarvoor geen gepaste commerciele financiering kunnen krijgen" 2
"DDE CABI" "Lidmaatschap van CABI in het kader van voedselzekerheid" 4
"NAI Insti. police reforms" "Institutionalize comprehensive police reforms" 4
"NAI Transitional Justice Kenya" "Transitional Justice in Kenya 2011 - 2014" 4
"ACC Maternal Health Channel" "Contributing to public debate to accelerate achievement of MDG5" 4
"ACC ADOLESCENT RH" "Leveraging social marketing strategies for contraceptive awareness among 15 19 year olds" 2
"Geld naar huis 2011 en verder" "Geld naar huis 2011 en verder: Promotie en verzelfstandiging van de website ' Geld naar Huis'." 4
"DDE GAFSP IMPL. VOEDSELZ.H." "Deelname aan het Private Sectorluik van het multidonorfonds ""Global Agriculture and Food Security Programme""" 2
